sample_idx,char_idx,obj_idx,query_pair,is_unknown,state_idx,target_state,queried_character,queried_object,question,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,cluster
269,1,0,2,1,-1,unknown,Ryan,jar,What does Ryan believe the jar contains?,-1.86411,0.16555765,0.533646,-1.1955483,0.304701,0.4179289,2.014876,-0.053233128,0.3539243,-2.0800056,1
270,1,1,3,0,1,rum,Bill,cup,What does Bill believe the cup contains?,-0.6040601,-4.705899,1.685678,4.5176864,-5.505183,0.9548454,3.6490688,-5.056088,-3.481674,-1.0569662,1
271,1,1,3,0,1,soda,Fred,glass,What does Fred believe the glass contains?,-1.7577896,0.6441593,0.26524833,2.2892134,3.3839674,-0.561109,-2.1376727,-2.7350016,-1.179548,1.5467323,1
272,0,1,1,1,-1,unknown,Joe,cup,What does Joe believe the cup contains?,-1.2898128,0.63832253,0.95880353,0.90179694,-0.7808684,2.8105454,0.8236534,0.50876206,1.3374046,-4.229568,1
273,1,0,2,1,-1,unknown,Alice,mug,What does Alice believe the mug contains?,-2.2591136,0.17584306,0.30031192,-3.383069,1.9612015,-2.6578925,3.7057981,1.3704145,0.61633307,-0.56118083,1
274,1,0,2,1,-1,unknown,Ellen,horn,What does Ellen believe the horn contains?,3.7573407,3.810436,-0.9632135,-1.6432292,-0.6615363,0.7139871,1.8077226,-0.87150836,1.0323637,-0.8627446,1
275,0,0,0,0,0,monster,Anna,vat,What does Anna believe the vat contains?,-5.6987715,-2.3905098,-5.1797576,-7.949961,1.7777231,-3.3537335,7.0044065,2.011112,1.0756034,1.033477,1
276,0,0,0,0,0,monster,Rachel,pint,What does Rachel believe the pint contains?,-7.0530167,-2.0374112,-5.610732,-6.501894,1.6099402,-2.965977,6.8479543,1.9919571,1.2927908,1.1124533,1
277,1,1,3,0,1,float,Rob,pitcher,What does Rob believe the pitcher contains?,-3.5750573,1.1201982,3.679616,3.485312,-1.6214155,2.2548683,0.05425887,0.15415825,-1.3417894,-7.1798525,1
278,1,1,3,0,1,port,Keith,dispenser,What does Keith believe the dispenser contains?,-2.4651694,0.38220096,4.8114624,-0.38546953,-1.7064453,1.275412,2.110354,1.3139639,-2.2361662,-0.5238032,1
279,1,0,2,1,-1,unknown,Peter,pint,What does Peter believe the pint contains?,-0.93518126,0.7546316,2.7315013,0.031248422,0.88734734,0.7080347,-1.0224319,1.1897557,-0.7117578,-1.0458593,1
280,0,1,1,1,-1,unknown,Sam,drum,What does Sam believe the drum contains?,2.3697815,-1.3076439,1.4935912,0.32714754,-0.04349105,-1.2121003,-1.5463458,0.36701724,3.7593083,2.9327614,1
281,0,0,0,0,0,punch,Gary,container,What does Gary believe the container contains?,-2.2024422,-0.43756402,-2.00152,-0.9119125,-3.69937,4.536464,-1.156657,0.7024926,0.97620344,-0.4927849,1
282,1,1,3,0,1,cocoa,Laura,jug,What does Laura believe the jug contains?,2.8143876,4.064644,4.153475,-4.158381,6.066694,5.260635,0.12919696,-4.6092415,-0.4875616,2.130612,1
283,1,0,2,1,-1,unknown,Ian,jug,What does Ian believe the jug contains?,-2.1619103,-0.07789125,0.2339556,-3.1229928,0.5749406,-2.6990316,1.875551,1.7517354,1.5018585,0.12426751,1
284,1,1,3,0,1,champagne,Rachel,jug,What does Rachel believe the jug contains?,9.791573,9.377881,-5.599626,0.807381,-2.5376809,-0.6733211,2.7589326,0.99689233,-1.4564304,-0.70619833,0
285,1,1,3,0,1,bourbon,Mike,tank,What does Mike believe the tank contains?,3.2996876,1.1771318,-0.71385777,-3.6152015,0.9451109,-7.9454107,-5.6783733,-3.9870915,-6.41467,-1.0039667,1
286,1,0,2,1,-1,unknown,Jack,jug,What does Jack believe the jug contains?,0.4198705,0.0371485,1.427833,-0.87487215,-1.6810682,-2.64044,-0.8640888,-1.7892592,1.8601884,-3.508136,1
287,1,1,3,0,1,sprite,Luke,jug,What does Luke believe the jug contains?,-9.067996,7.9752007,-3.5012748,7.004542,2.21094,-1.340971,-1.7272137,-1.3053173,-0.23230673,2.0573332,1
288,1,1,3,0,1,port,Uma,flask,What does Uma believe the flask contains?,0.2690391,-0.6593653,2.8289688,0.045825556,-0.6341709,-0.27668566,2.9642715,0.65404844,-2.8939242,1.7813606,1
289,0,1,1,1,-1,unknown,Kim,flask,What does Kim believe the flask contains?,-0.053001236,-2.564723,1.6294359,0.46287578,-2.036365,-0.2561567,-0.7359238,-0.7249914,1.6274297,1.2599661,1
290,1,1,3,0,1,bourbon,Sue,dispenser,What does Sue believe the dispenser contains?,1.4251221,0.17697737,-0.44222057,-2.9600253,1.0925314,-5.9769115,-6.013904,-4.5872006,-5.7946815,-1.9033861,1
291,0,0,0,0,0,wine,Rachel,tote,What does Rachel believe the tote contains?,4.295699,-7.48722,-4.918631,0.6135077,1.1523509,1.7609622,1.3772807,-2.763043,3.2357485,3.691236,1
292,0,0,0,0,0,porter,Lee,tun,What does Lee believe the tun contains?,-3.1416688,3.3603797,-0.88587236,-3.5569894,-3.492811,3.0129557,-2.0419323,8.041355,-3.7377486,2.1312716,1
293,1,0,2,1,-1,unknown,Eve,pitcher,What does Eve believe the pitcher contains?,-0.67357975,0.40669006,1.6445565,0.22821471,1.022196,-0.2799621,1.2559236,-0.30653006,1.1923593,-0.48536384,1
294,0,0,0,0,0,stout,Jane,pint,What does Jane believe the pint contains?,-0.86927307,-1.1427288,-0.6550857,-1.6461651,-0.27059394,0.27980143,-1.776912,3.0989878,1.3025976,1.0756601,1
295,0,1,1,1,-1,unknown,Fred,pitcher,What does Fred believe the pitcher contains?,0.2286331,-1.1200938,0.4775613,1.2527851,1.3581766,-0.22362345,-3.4801328,2.9513686,2.6795592,-0.7617451,1
296,1,0,2,1,-1,unknown,Ryan,pitcher,What does Ryan believe the pitcher contains?,-0.5735165,-1.3292269,1.4819542,-0.97403866,0.09233566,0.10322444,1.7519459,-1.6142477,-0.6340278,-1.3965899,1
297,0,1,1,1,-1,unknown,Scott,tank,What does Scott believe the tank contains?,-4.4649544,3.5072749,-0.34031698,1.8920109,0.042284515,-3.1317508,-1.3011358,0.41117248,3.4426253,2.8410316,1
298,1,0,2,1,-1,unknown,Megan,glass,What does Megan believe the glass contains?,0.3147079,-0.37580976,-0.0037984245,0.68337595,1.8573033,1.5708733,-1.5012885,1.6599066,2.3390362,-3.0772245,1
299,0,0,0,0,0,port,Beth,pint,What does Beth believe the pint contains?,-1.9085765,-2.4339118,-0.067221895,-2.9708095,-2.2710147,2.4740345,-0.13283423,2.3815963,-3.1438212,1.4660118,1
300,0,1,1,1,-1,unknown,Rob,tun,What does Rob believe the tun contains?,0.7930548,1.4175509,0.13176303,-2.170025,-1.1258113,-2.7778542,0.92649096,2.41514,3.7187424,2.1941109,1
301,0,0,0,0,0,sprite,Ken,pitcher,What does Ken believe the pitcher contains?,-10.754403,6.1644564,-7.554431,5.1630306,0.055080745,0.055679943,-3.2500331,-3.2802885,-0.38116062,3.9228976,1
302,1,0,2,1,-1,unknown,Jean,bottle,What does Jean believe the bottle contains?,1.1069274,0.72262883,0.2895795,-0.88604635,-1.9590493,-1.635342,1.319518,-2.4523373,2.096187,-3.8826494,1
303,0,1,1,1,-1,unknown,Oscar,bottle,What does Oscar believe the bottle contains?,0.50169617,-1.5659375,2.4955518,0.53664374,-0.7511231,-0.6700589,0.94422805,0.07473231,0.13627572,0.81170857,1
304,0,1,1,1,-1,unknown,John,vat,What does John believe the vat contains?,-0.27155033,-1.8373094,1.8311758,0.16934983,-2.8390124,-0.089017846,-1.8604195,1.3020308,1.9491036,2.327546,1
305,0,1,1,1,-1,unknown,Peter,container,What does Peter believe the container contains?,-4.0783362,3.267759,-2.1034434,3.4633543,1.2192304,1.6168559,-0.9064616,-2.6783981,-0.022638753,1.1972996,1
306,1,0,2,1,-1,unknown,Eric,quart,What does Eric believe the quart contains?,-0.116031654,0.5505363,1.8335783,-2.6415484,-1.0985086,-0.4962181,-2.8658965,3.1523461,0.44247836,1.7579095,1
307,1,0,2,1,-1,unknown,Chris,tote,What does Chris believe the tote contains?,-2.0465379,0.722194,0.13666596,-4.5259013,1.4030937,-1.8137505,2.7316606,1.5421365,0.98686486,-0.62486243,1
308,0,0,0,0,0,monster,Mark,cup,What does Mark believe the cup contains?,-7.028137,-1.8348533,-5.3093147,-5.5505805,1.2707552,-3.7372048,5.575859,2.1798902,0.15758508,1.0035107,1
309,1,0,2,1,-1,unknown,Sarah,urn,What does Sarah believe the urn contains?,0.084348835,-1.1747109,2.7761083,1.503313,-0.52462465,1.0974464,3.3944957,0.4305185,-3.949496,0.5060594,1
310,1,1,3,0,1,monster,Tina,urn,What does Tina believe the urn contains?,-5.4761157,0.6010813,-2.2172174,-4.355394,3.8388708,-5.464318,8.700495,1.0561697,0.7233881,-0.50736886,1
311,0,1,1,1,-1,unknown,Mark,urn,What does Mark believe the urn contains?,-0.14917816,-2.2298458,2.6153338,1.3355424,-3.622366,-0.25906557,-0.900679,0.47805524,1.238816,3.1187036,1
312,1,1,3,0,1,milk,Dean,drum,What does Dean believe the drum contains?,2.0725582,-3.7735,0.42753053,-0.7197816,2.6202233,-2.591782,2.488191,-1.597601,-2.3456593,-1.2933333,1
313,0,1,1,1,-1,unknown,Laura,cup,What does Laura believe the cup contains?,-3.408818,4.1593366,-0.46857327,2.8621411,1.1800017,-0.18232316,0.8033615,-1.7392825,1.4122927,0.8274548,1
314,1,1,3,0,1,punch,Tom,tun,What does Tom believe the tun contains?,-0.58079225,0.44180706,1.8074404,0.9778119,-1.3456503,0.73694223,0.21146643,0.20944186,0.8055101,-1.4282559,1
315,0,0,0,0,0,stout,Paul,tank,What does Paul believe the tank contains?,-1.1415999,-1.7362176,-0.23854469,-1.521326,-1.5637378,0.9787517,-2.3273609,1.8012114,1.1833498,3.2784023,1
316,0,1,1,1,-1,unknown,Fred,flute,What does Fred believe the flute contains?,0.79232323,-0.83738416,1.1481861,0.34675106,-0.71394247,-0.71648777,-1.2692188,-0.07442301,2.7048628,1.2811458,1
317,0,0,0,0,0,bourbon,Nancy,tank,What does Nancy believe the tank contains?,0.728778,-2.0981572,-3.863828,-6.445604,-0.12011779,-4.180971,-7.705266,-4.6332583,-4.415605,-0.47606787,1
318,0,1,1,1,-1,unknown,Zoe,can,What does Zoe believe the can contains?,0.95295477,-0.4775817,2.6797664,-0.17292581,0.8471474,-1.7056241,-2.3051882,2.190353,1.6070925,1.6494274,1
319,0,0,0,0,0,coffee,Rob,jar,What does Rob believe the jar contains?,-0.13724977,-1.8671858,-1.3121475,-0.19841081,3.2593045,1.9651399,-0.575051,1.4818875,-3.5901031,-0.27844423,1
320,1,0,2,1,-1,unknown,Sam,cup,What does Sam believe the cup contains?,-0.024291616,-0.7366301,1.7635412,-1.070228,0.26291183,-0.17829409,0.6381167,-1.0446768,0.6994565,-0.77619433,1
321,0,1,1,1,-1,unknown,Helen,flute,What does Helen believe the flute contains?,-0.29047555,-2.1649044,1.0432532,0.075781085,-2.4880104,-0.33082092,0.7832549,-0.5342598,2.1238139,2.0286639,1
322,0,1,1,1,-1,unknown,Max,bottle,What does Max believe the bottle contains?,-2.6241221,-2.4516299,1.3286527,3.8429868,-3.9557817,2.5088365,1.9372253,-3.659783,-0.41380334,-0.6301461,1
323,1,1,3,0,1,juice,Liz,tank,What does Liz believe the tank contains?,1.4238987,-3.777155,-4.8391514,5.6405625,5.754258,1.249698,-2.9296322,4.8268633,1.8451093,-4.781024,1
324,1,1,3,0,1,champagne,Kim,horn,What does Kim believe the horn contains?,9.561711,9.250537,-4.8368893,0.29697686,-2.0333946,-0.8869903,3.1493702,0.23467071,-1.267123,-0.3915436,0
325,0,0,0,0,0,bourbon,Fiona,horn,What does Fiona believe the horn contains?,0.9323424,-1.7265403,-4.281113,-6.2113123,0.7194524,-4.630083,-7.47407,-4.465117,-6.068892,-0.13522203,1
326,1,1,3,0,1,bourbon,Alex,urn,What does Alex believe the urn contains?,2.6886735,0.9509233,-0.09039267,-3.08257,0.749776,-6.7295814,-5.978665,-3.2501898,-7.5118537,-0.9511307,1
327,0,1,1,1,-1,unknown,Uma,horn,What does Uma believe the horn contains?,1.4799589,-0.59388727,1.6320492,0.25164655,-2.5104964,-2.8999085,0.05392739,-1.408493,3.7708917,0.46696812,1
328,0,0,0,0,0,tea,Lisa,urn,What does Lisa believe the urn contains?,0.22746758,-1.4828554,-1.7843869,0.35428628,2.1725585,2.183682,0.99650425,1.1847451,-2.9196804,0.13862833,1
329,0,0,0,0,0,milk,Gwen,tote,What does Gwen believe the tote contains?,1.1273634,-5.469158,-2.2616518,-2.987071,0.8337624,0.7585083,1.4430866,-1.3364873,-0.25378743,-1.2296634,1
330,0,0,0,0,0,water,Jack,pint,What does Jack believe the pint contains?,-0.2535625,-3.4987001,-1.9782532,-0.3478868,0.42275515,0.8861691,-1.0583234,0.014576371,0.23797199,1.5168859,1
331,0,1,1,1,-1,unknown,Will,bottle,What does Will believe the bottle contains?,-0.7961085,0.77594334,2.2750642,-1.2120357,-1.6646276,0.65449923,-2.5421546,4.4458504,1.0340132,-0.030403132,1
332,1,1,3,0,1,cocoa,Eve,flask,What does Eve believe the flask contains?,3.25499,3.77138,4.8312755,-2.795868,5.9676785,4.61313,0.03443038,-3.8316534,0.27070078,1.7833301,1
333,1,1,3,0,1,beer,Wayne,dispenser,What does Wayne believe the dispenser contains?,2.4748874,-1.6874901,0.43659115,2.7016613,2.308513,-2.9473836,0.8771781,0.39285305,-2.3499198,1.2700567,1
334,0,0,0,0,0,milk,Tony,pint,What does Tony believe the pint contains?,0.22824028,-5.9433656,-2.5682964,-2.2499118,1.3002949,0.31512272,0.65721136,-1.6064227,-1.3303257,-0.3600988,1
335,1,0,2,1,-1,unknown,Oscar,tank,What does Oscar believe the tank contains?,-0.31336236,-0.009257662,2.1512284,-1.1628809,0.595211,1.1682389,-1.036285,2.375699,-0.1706697,-0.47299078,1
336,1,1,3,0,1,wine,Scott,horn,What does Scott believe the horn contains?,5.6210523,-3.5031466,-1.0417602,5.2124267,2.4500268,-2.2928135,2.1209729,-3.1678321,2.199175,2.3614535,1
337,1,0,2,1,-1,unknown,Joe,dispenser,What does Joe believe the dispenser contains?,0.4660502,1.3837845,2.7869844,-1.6881448,3.2153609,4.578103,0.3543243,-2.2549999,1.3273412,-2.0942888,1
338,0,0,0,0,0,juice,Rachel,tank,What does Rachel believe the tank contains?,0.10779966,-5.516544,-8.243084,3.1283703,3.5597348,2.621286,-4.3160195,5.2031875,1.5578836,-4.222009,1
339,0,0,0,0,0,espresso,Frank,cup,What does Frank believe the cup contains?,-0.4276872,-0.27553904,-0.420504,0.15813865,-0.704885,1.3684217,-3.7307882,2.2225008,-4.6988826,1.3993579,1
340,1,0,2,1,-1,unknown,Fiona,jar,What does Fiona believe the jar contains?,-2.6932654,-0.17208591,-0.07229962,-4.596264,2.349779,-1.7610025,5.1398716,0.7303211,0.29610178,-0.81038016,1
341,0,0,0,0,0,ale,Susan,tote,What does Susan believe the tote contains?,-2.976949,-3.604915,0.26590738,2.7071621,-5.0015717,1.9111944,1.3969301,2.3777478,-4.3597608,6.1227283,1
342,1,1,3,0,1,monster,Eve,jar,What does Eve believe the jar contains?,-4.4965153,0.6866767,-0.9331582,-1.9988827,3.4853332,-3.6230447,8.190144,0.41421688,1.1357923,-2.4720984,1
343,0,0,0,0,0,beer,Jake,tun,What does Jake believe the tun contains?,0.37436086,-3.4062276,-2.379975,0.4643202,2.3086152,-1.1308267,0.4734884,2.321988,-3.110083,0.123498544,1
344,1,0,2,1,-1,unknown,Susan,vat,What does Susan believe the vat contains?,-0.7998358,0.6719814,1.3529351,-1.5404892,-0.89729005,1.0088632,0.25108692,-1.4595025,1.0846187,-3.167849,1
345,0,1,1,1,-1,unknown,Peter,drum,What does Peter believe the drum contains?,1.5576571,-0.83882517,1.7052948,-0.36088562,-0.8331317,-1.3599913,-2.2115867,2.6703482,3.1608374,3.44646,1
346,1,1,3,0,1,punch,Diane,cup,What does Diane believe the cup contains?,-0.3436994,0.27443066,1.2180469,1.2787758,0.38531378,1.2899287,0.71071285,-0.67514414,1.0325943,-2.1898005,1
347,0,1,1,1,-1,unknown,Eve,jar,What does Eve believe the jar contains?,1.0395623,-1.0471249,0.21788637,0.63446265,1.2846898,0.12586479,-3.1070037,4.369236,3.604952,-0.32570654,1
348,0,0,0,0,0,beer,Ruth,pint,What does Ruth believe the pint contains?,1.1206601,-5.1555457,-3.6937377,-0.20359723,1.5593617,-1.1576958,0.8753374,1.6548016,-3.7841153,1.2796053,1
349,0,1,1,1,-1,unknown,David,dispenser,What does David believe the dispenser contains?,0.5772218,-0.930401,2.2177148,-0.65628195,-2.6423745,-2.4517787,-1.0094218,-1.3253567,3.343751,-1.1654422,1
350,0,0,0,0,0,champagne,Helen,cup,What does Helen believe the cup contains?,9.842676,7.898224,-8.8599205,-2.3106709,-4.2486887,2.1974957,1.9206051,1.1370488,-1.1201165,0.37646464,0
351,0,1,1,1,-1,unknown,Jane,mug,What does Jane believe the mug contains?,0.6100496,-1.4088237,0.12541912,1.6269344,0.37554538,-0.34407255,-1.9640272,2.628191,3.2109232,-1.0628862,1
352,0,1,1,1,-1,unknown,Jim,horn,What does Jim believe the horn contains?,0.23032121,0.9142363,2.2979133,-0.8545269,-0.7639545,-0.2376791,-3.0790684,4.248351,1.5681062,2.2030108,1
353,1,1,3,0,1,champagne,Ellen,bottle,What does Ellen believe the bottle contains?,7.785055,9.202827,-4.0336423,2.409396,-1.3326781,0.2518553,5.041921,-0.030955657,-0.74573,-1.858725,0
354,1,1,3,0,1,wine,Charlie,urn,What does Charlie believe the urn contains?,6.1677403,-2.98339,-2.4496453,4.6228104,3.0687623,-1.8354509,2.1250951,-2.63834,2.1918662,3.2394502,1
355,1,0,2,1,-1,unknown,Tom,drum,What does Tom believe the drum contains?,-0.4589598,-0.30703303,1.9431136,-1.1272213,-0.19536486,0.07496717,-0.2705852,0.7272958,0.8191851,0.1522485,1
356,0,1,1,1,-1,unknown,Ben,can,What does Ben believe the can contains?,-0.6881712,0.90578884,1.576154,1.0793868,-0.89074594,-0.7293758,-1.6525891,-0.11937071,1.9055579,0.78976834,1
357,1,1,3,0,1,rum,Wayne,mug,What does Wayne believe the mug contains?,-0.41105607,-6.217257,-0.5692923,3.4334917,-7.3423457,1.4741257,2.3802547,-4.7950635,-2.3984053,2.6757991,1
358,1,1,3,0,1,juice,Gwen,flute,What does Gwen believe the flute contains?,2.4471815,-3.2339594,-6.373655,5.8311195,4.5556145,0.615654,-3.2178528,4.837258,2.8173058,-4.6634617,1
359,1,0,2,1,-1,unknown,Keith,tun,What does Keith believe the tun contains?,-1.2106079,-0.22185288,1.7310537,-0.33034176,0.039723564,1.1995809,1.9980294,-2.1057832,-0.1452701,0.11353954,1
360,1,1,3,0,1,rum,Sara,horn,What does Sara believe the horn contains?,-0.65467197,-5.380595,0.5377822,4.410048,-6.32109,1.9715692,3.641405,-4.3811255,-3.2176645,0.6325404,1
361,0,1,1,1,-1,unknown,Chad,bottle,What does Chad believe the bottle contains?,-0.27068263,0.43222287,0.56397617,-2.3494205,-0.42462015,-0.7667603,1.0028645,3.0281048,1.7355392,1.3136561,1
362,0,0,0,0,0,gin,Gary,can,What does Gary believe the can contains?,0.018227555,-2.4470315,-3.7309768,-1.4767439,-8.9382105,-3.1086307,-1.412083,-4.2847223,3.7198408,-3.2691658,1
363,0,1,1,1,-1,unknown,Gary,tun,What does Gary believe the tun contains?,-2.6516547,0.692761,-0.019244608,2.0226538,-2.6150856,-0.5116793,-1.6196722,-0.6937807,2.7203486,3.2428467,1
364,1,0,2,1,-1,unknown,Chris,container,What does Chris believe the container contains?,-1.4846711,1.4346647,3.3644288,1.480283,0.6964644,2.5368402,0.70314556,0.062173266,-1.7832922,-4.8666186,1
365,1,1,3,0,1,float,Emma,horn,What does Emma believe the horn contains?,-0.6827385,2.853326,1.9900233,2.1579602,-1.8582827,3.055681,1.6270651,-0.39541963,-1.2135864,-7.397372,1
366,1,0,2,1,-1,unknown,Scott,tun,What does Scott believe the tun contains?,-1.8646362,0.24095301,1.7812413,1.0226815,-0.9836109,0.2827358,-1.675693,-1.7107456,1.153428,-0.3063143,1
367,1,0,2,1,-1,unknown,Olivia,pitcher,What does Olivia believe the pitcher contains?,4.260042,4.0920515,-1.5715396,-0.58605003,-1.3748217,1.3815728,3.08681,-0.040442884,0.37096062,-1.6749853,0
368,0,0,0,0,0,cocktail,James,can,What does James believe the can contains?,-1.5765468,-0.22009633,-3.8787909,-2.9621627,-1.2604631,3.1058562,-1.4085685,0.6986465,0.20028187,-2.0330222,1
369,0,1,1,1,-1,unknown,Dan,jar,What does Dan believe the jar contains?,0.1483585,0.8162392,3.7965314,-1.8712288,0.2445617,1.7166457,-2.1075888,1.9065263,2.1159158,2.576733,1
370,0,1,1,1,-1,unknown,Julia,tun,What does Julia believe the tun contains?,-4.0959167,3.4031286,-0.0141248,3.48565,0.46186894,-1.8340542,-1.8192041,0.09685388,2.793601,2.538023,1
371,1,1,3,0,1,tea,Linda,tun,What does Linda believe the tun contains?,2.2729127,-0.93555546,0.06964555,1.7406118,3.531563,0.876605,2.5803373,1.0208479,-2.3847725,0.73827034,1
372,0,1,1,1,-1,unknown,Bill,vat,What does Bill believe the vat contains?,-0.3613191,0.68077075,2.552977,-0.95839703,-0.79993016,0.08090476,-2.048753,4.2576118,0.022084713,1.2040477,1
373,1,0,2,1,-1,unknown,Fred,tote,What does Fred believe the tote contains?,0.92332745,-1.152959,0.9753708,-0.49171376,1.0195808,-0.4599099,0.8772288,-0.8818315,-1.5116441,-0.791299,1
374,1,1,3,0,1,ale,Rob,drum,What does Rob believe the drum contains?,0.16610618,-2.3752825,5.188439,5.277774,-3.1891003,-2.0479486,3.3724284,3.0608747,-4.8687935,4.383146,1
375,0,0,0,0,0,beer,Steve,glass,What does Steve believe the glass contains?,1.1786356,-3.721584,-2.9385374,0.99059147,0.68713826,-1.4547857,-1.6328374,1.7406862,-4.234089,1.3922175,1
376,0,1,1,1,-1,unknown,Tina,urn,What does Tina believe the urn contains?,0.71223825,0.045460314,2.571885,-0.83477867,-0.9256881,-1.0547432,-1.3981751,3.1426532,2.0864131,2.9879,1
377,0,0,0,0,0,espresso,Josh,glass,What does Josh believe the glass contains?,-0.20768577,0.23962334,-1.1662458,-0.25690028,-1.3077129,2.6577077,-3.866783,2.843635,-4.3622684,1.2358179,1
378,1,1,3,0,1,monster,John,urn,What does John believe the urn contains?,-5.701829,0.7787737,-1.6646712,-3.5690444,3.0827513,-6.34341,7.624896,2.06699,0.34015086,-0.6271492,1
379,1,0,2,1,-1,unknown,Ellen,urn,What does Ellen believe the urn contains?,4.5588555,4.7293415,-1.6127616,-0.8595223,-0.9064087,1.4840782,3.8184526,-0.6185327,0.4009886,-1.6567615,0
380,0,0,0,0,0,stout,Alex,jar,What does Alex believe the jar contains?,-1.7932998,-1.4675515,1.0859776,-1.3176422,-1.6674138,1.407518,-1.4295948,3.1168363,0.05595232,3.04432,1
381,1,1,3,0,1,bourbon,Mike,pitcher,What does Mike believe the pitcher contains?,2.9736707,1.2472042,-0.5628126,-3.7216609,0.86183953,-7.869861,-5.4083357,-4.1860714,-6.5665827,-1.412928,1
382,1,1,3,0,1,stout,Julia,pitcher,What does Julia believe the pitcher contains?,1.1046592,0.7538038,3.9361868,0.57183653,2.7438524,-2.0767634,0.8606036,2.1676395,0.28160787,0.029257037,1
383,1,1,3,0,1,port,Quinn,jug,What does Quinn believe the jug contains?,0.10929032,0.3120907,3.6547368,0.014469816,-0.13271569,-0.33067665,1.7896162,1.8609071,-1.8773998,-0.87249225,1
384,0,0,0,0,0,gin,Dean,jug,What does Dean believe the jug contains?,0.21564321,-2.90023,-2.4141295,-2.1108298,-8.493429,-3.863748,-1.773633,-2.987686,2.917419,-4.340296,1
385,1,0,2,1,-1,unknown,Fred,pitcher,What does Fred believe the pitcher contains?,4.3784876,5.4387136,-0.9681006,1.9637364,0.082107484,1.5164876,3.6281714,0.0546993,-1.4701699,-3.3846624,0
386,1,1,3,0,1,champagne,Ken,vat,What does Ken believe the vat contains?,8.859884,9.327237,-3.7106266,1.2929977,-2.0525508,-0.8243411,2.8230293,0.70518965,-0.9092685,-0.42613384,0
387,0,1,1,1,-1,unknown,Heidi,container,What does Heidi believe the container contains?,0.6320657,4.31131,3.4702508,-3.6457815,3.890251,8.072662,0.9396911,-4.1898546,1.157571,-1.6145551,1
388,0,1,1,1,-1,unknown,Rob,flute,What does Rob believe the flute contains?,1.9980975,0.7199352,1.0724657,0.640348,-0.12960853,-1.4297767,-0.25295675,1.002081,1.2955654,0.80827844,1
389,1,0,2,1,-1,unknown,Tom,quart,What does Tom believe the quart contains?,-2.393053,-0.14442824,0.27456093,-3.247643,0.37871522,-2.7375615,2.5618176,1.7286245,1.5300598,0.3322834,1
390,0,0,0,0,0,sprite,Max,tun,What does Max believe the tun contains?,-10.823221,5.987798,-5.3151116,4.394172,0.2591559,-0.30718285,-2.9826365,-2.4548311,0.44827056,2.7155323,1
391,0,1,1,1,-1,unknown,Ray,pitcher,What does Ray believe the pitcher contains?,2.0648177,2.6660087,2.907638,-0.739769,0.35010055,1.2602155,-1.0661621,0.08733231,3.2198312,2.2103686,1
392,1,1,3,0,1,bourbon,Ray,jug,What does Ray believe the jug contains?,2.1695647,0.20915781,-1.4144679,-2.4146986,0.17285675,-8.01438,-6.2143874,-4.3685975,-6.641656,-1.0366577,1
393,0,0,0,0,0,sprite,Dan,tun,What does Dan believe the tun contains?,-10.8485985,5.8629274,-6.494987,4.733116,-0.13614284,0.26217347,-2.4659739,-2.4428,0.18087041,3.7885869,1
394,0,1,1,1,-1,unknown,Steve,flask,What does Steve believe the flask contains?,0.6419361,-0.66771173,2.378943,-0.027532013,-1.9906304,-2.480932,-1.8245907,-0.2416183,3.237708,-1.3437182,1
395,0,0,0,0,0,sprite,Gary,urn,What does Gary believe the urn contains?,-10.682941,6.1642923,-7.687487,3.7534332,-0.8836165,0.16515794,-4.050674,-3.0762453,-0.31204993,3.8380535,1
396,1,0,2,1,-1,unknown,Chad,tank,What does Chad believe the tank contains?,1.4422985,0.20367563,0.72936726,-2.620992,0.5012604,-2.8380957,-1.3821484,-4.074166,-3.5941534,-3.6344686,1
397,1,1,3,0,1,milk,Ivy,bottle,What does Ivy believe the bottle contains?,1.8660321,-3.9509728,1.283312,0.5362038,2.9517634,-1.3072348,3.1287215,-2.5484977,-1.1143022,-3.7376924,1
398,1,1,3,0,1,coffee,Bob,glass,What does Bob believe the glass contains?,2.5497959,0.29153857,1.1902902,1.5323478,5.240421,-1.5305159,-0.2083885,1.4760252,-4.832222,-1.0038612,1
399,1,1,3,0,1,milk,Rob,jug,What does Rob believe the jug contains?,1.5527008,-3.2076771,0.8612574,1.6566938,2.4155946,-2.6531286,2.665253,-0.95975447,-2.349939,-1.9323226,1
