sample_idx,char_idx,obj_idx,query_pair,is_unknown,state_idx,target_state,queried_character,queried_object,question,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,cluster
271,1,1,3,0,1,soda,Fred,glass,What does Fred believe the glass contains?,8.589601,-2.8705492,-1.2607648,1.2280127,5.0547476,0.929879,-0.62763137,2.2379797,-2.5381327,6.611022,1
272,0,1,1,1,-1,unknown,Joe,cup,What does Joe believe the cup contains?,-3.1832159,-1.5536323,-8.018738,-1.2059848,0.8557162,2.292377,1.6047593,-2.5911431,-0.40498737,-2.4745126,0
273,1,0,2,1,-1,unknown,Alice,mug,What does Alice believe the mug contains?,-7.6297345,-1.7665682,-1.8221201,-1.5730046,-1.7502795,-2.8614564,-3.524953,4.804197,-0.8027724,-1.547865,0
274,1,0,2,1,-1,unknown,Ellen,horn,What does Ellen believe the horn contains?,-8.837175,4.5424395,-4.937893,3.3333364,-4.4843497,-0.2466342,-1.1623073,2.7101028,-0.10698203,-0.6489406,0
275,0,0,0,0,0,monster,Anna,vat,What does Anna believe the vat contains?,6.6157136,-7.144781,5.296495,-4.134672,-6.1289797,-2.0700748,-7.4118676,6.6400013,-1.4161488,-7.04413,1
276,0,0,0,0,0,monster,Rachel,pint,What does Rachel believe the pint contains?,8.0785265,-8.773369,4.1796026,-3.9015484,-4.421167,0.1988226,-6.414898,6.9267807,-1.4949135,-5.4310207,1
277,1,1,3,0,1,float,Rob,pitcher,What does Rob believe the pitcher contains?,3.9313269,-7.246317,-2.6590948,1.7452786,5.9537144,-4.9200053,-1.8555638,-1.0402362,3.919511,-3.6667144,1
278,1,1,3,0,1,port,Keith,dispenser,What does Keith believe the dispenser contains?,5.700185,-4.144508,-0.08355743,1.3617821,3.3401258,-7.388739,-1.15974,-3.9772823,1.7564846,-4.254305,1
279,1,0,2,1,-1,unknown,Peter,pint,What does Peter believe the pint contains?,-8.931492,0.5432815,-4.6528344,-0.011172905,-0.478095,-2.309148,-1.0263174,-0.19795279,2.376364,2.5459256,0
280,0,1,1,1,-1,unknown,Sam,drum,What does Sam believe the drum contains?,-11.131003,2.492851,5.769135,-0.31075436,1.8425722,1.5102972,0.7124414,-0.49910012,-0.5639497,-1.3996538,0
281,0,0,0,0,0,punch,Gary,container,What does Gary believe the container contains?,8.709089,-2.899217,-2.8139546,-2.211029,-2.8935573,3.3222666,2.4359975,-3.4724538,0.8472133,-2.8560662,1
282,1,1,3,0,1,cocoa,Laura,jug,What does Laura believe the jug contains?,10.626731,-0.8268982,-0.44223875,6.828453,1.0503768,-0.47457993,-8.011424,-8.081495,-7.62524,0.85013086,1
283,1,0,2,1,-1,unknown,Ian,jug,What does Ian believe the jug contains?,-9.154287,-2.7563858,2.1600273,-0.8650582,-1.6969088,-1.7562542,-2.633645,3.4293227,0.087781005,-1.9169122,0
284,1,1,3,0,1,champagne,Rachel,jug,What does Rachel believe the jug contains?,8.849287,6.96665,0.47255757,14.547907,-4.9092054,2.5123253,1.4339769,3.029723,-0.03234253,-4.175548,1
285,1,1,3,0,1,bourbon,Mike,tank,What does Mike believe the tank contains?,9.484938,2.9459717,7.2255187,3.6368008,0.99345714,-6.160137,1.3115152,1.428391,-8.003204,6.777546,1
286,1,0,2,1,-1,unknown,Jack,jug,What does Jack believe the jug contains?,-8.300314,2.713049,-4.31949,-2.6945117,-2.32488,-3.7421007,2.6416252,1.993573,-2.7172263,0.22460727,0
287,1,1,3,0,1,sprite,Luke,jug,What does Luke believe the jug contains?,8.7034445,-12.286162,-0.10018315,7.360688,4.127366,4.547418,5.7679,4.7825837,-1.4470015,2.8610802,1
288,1,1,3,0,1,port,Uma,flask,What does Uma believe the flask contains?,8.921313,-1.7902745,1.7150235,2.6568875,2.8689358,-4.298862,-2.4017954,-2.1621742,0.36923274,-4.2208548,1
289,0,1,1,1,-1,unknown,Kim,flask,What does Kim believe the flask contains?,-10.87675,-0.45844638,4.913248,-1.4825364,1.5374047,1.3855242,0.89616776,-1.6522171,-0.36994496,0.53669643,0
290,1,1,3,0,1,bourbon,Sue,dispenser,What does Sue believe the dispenser contains?,8.311207,1.6043458,4.1285,2.0926812,1.195983,-3.2561328,0.22429977,0.26789254,-8.6341505,5.6585164,1
291,0,0,0,0,0,wine,Rachel,tote,What does Rachel believe the tote contains?,8.986203,6.895349,3.820834,-8.150042,1.4269501,5.549212,-1.4651301,1.1644268,-1.3236634,-3.3592694,1
292,0,0,0,0,0,porter,Lee,tun,What does Lee believe the tun contains?,6.796735,-4.93571,-0.31451532,1.5847666,-4.501707,-2.272915,3.1031916,-4.8991604,4.477641,-1.5115029,1
293,1,0,2,1,-1,unknown,Eve,pitcher,What does Eve believe the pitcher contains?,-7.4101524,1.5253016,-6.0717177,-1.3525494,-0.7906073,-2.7853334,-0.45167813,3.5124362,0.7488317,2.135816,0
294,0,0,0,0,0,stout,Jane,pint,What does Jane believe the pint contains?,8.452011,-0.27402014,0.07395069,-1.098638,-4.493844,-2.8341475,0.78924954,2.019809,5.0401006,4.453523,1
295,0,1,1,1,-1,unknown,Fred,pitcher,What does Fred believe the pitcher contains?,-9.82307,-0.27917024,3.876573,0.54512954,1.0209628,2.8334606,0.8322071,-0.60676986,1.5295156,0.4287348,0
296,1,0,2,1,-1,unknown,Ryan,pitcher,What does Ryan believe the pitcher contains?,-8.684139,0.91451967,-3.647494,-3.0111427,-0.073819675,-1.7663497,-1.7520145,1.4928944,-0.5804476,2.5019581,0
297,0,1,1,1,-1,unknown,Scott,tank,What does Scott believe the tank contains?,-10.21371,-6.0840096,6.0808554,2.566042,1.1221575,3.5211587,2.8116684,2.0092425,-1.1603221,-0.86390734,0
298,1,0,2,1,-1,unknown,Megan,glass,What does Megan believe the glass contains?,-9.303068,0.8355611,-2.3259377,0.18432742,-0.41583237,3.8297124,-1.1826783,-0.09518811,0.41736344,-0.1585966,0
299,0,0,0,0,0,port,Beth,pint,What does Beth believe the pint contains?,7.8627424,-2.4113805,2.8444152,-2.284866,-2.9016027,-2.2669551,-2.4865794,-3.6286886,3.4365504,-1.3205318,1
300,0,1,1,1,-1,unknown,Rob,tun,What does Rob believe the tun contains?,-11.076051,-1.2902089,8.035128,2.3161626,-1.353104,1.2925535,-0.07438789,0.81912214,0.34505656,-3.3038616,0
301,0,0,0,0,0,sprite,Ken,pitcher,What does Ken believe the pitcher contains?,9.964705,-11.221172,-2.1399963,0.8624988,-2.398943,5.3367,6.6701612,6.2242446,-0.24174623,6.1667104,1
302,1,0,2,1,-1,unknown,Jean,bottle,What does Jean believe the bottle contains?,-7.0164537,3.2732208,-5.26346,-2.619897,-2.840904,-3.2570612,2.6414165,2.2389655,-3.4675233,-1.6193292,0
303,0,1,1,1,-1,unknown,Oscar,bottle,What does Oscar believe the bottle contains?,-9.047222,0.19548042,0.8097642,-1.2229364,1.8259574,0.5116114,0.67988104,-1.3290935,0.5477235,0.79698443,0
304,0,1,1,1,-1,unknown,John,vat,What does John believe the vat contains?,-10.880479,-0.9649139,6.217455,-0.87988234,1.112373,0.73932856,2.0023777,-2.3322172,0.68959075,-0.6208735,0
305,0,1,1,1,-1,unknown,Peter,container,What does Peter believe the container contains?,4.7252417,-4.9250116,-9.383669,-0.3678156,2.2801242,7.0342703,4.851364,-1.1479921,-2.966475,2.8535533,1
306,1,0,2,1,-1,unknown,Eric,quart,What does Eric believe the quart contains?,-10.6479,-0.23896706,2.482082,0.10962305,-2.0299373,-1.448326,-0.40128407,-0.722681,1.8211571,0.7471828,0
307,1,0,2,1,-1,unknown,Chris,tote,What does Chris believe the tote contains?,-8.790511,-2.2194219,0.016993536,-0.714634,-3.4062355,-2.7354512,-4.033221,3.3545046,-0.20498373,-1.6911768,0
308,0,0,0,0,0,monster,Mark,cup,What does Mark believe the cup contains?,9.661811,-7.4902077,1.9461282,-4.7981915,-4.7415304,-2.872105,-4.2552295,8.414646,0.23106702,-3.0975823,1
309,1,0,2,1,-1,unknown,Sarah,urn,What does Sarah believe the urn contains?,-5.3327003,2.488664,-8.269507,-3.4686584,0.25717506,-3.3531241,1.0643265,-0.5943627,2.9661403,0.9896765,0
310,1,1,3,0,1,monster,Tina,urn,What does Tina believe the urn contains?,7.9451756,-8.367465,1.6860986,0.5304852,0.8938816,-4.542171,-7.2589893,8.025656,-2.869491,-6.8936057,1
311,0,1,1,1,-1,unknown,Mark,urn,What does Mark believe the urn contains?,-11.383848,-0.6332933,5.9464083,-1.4780934,1.7791569,0.6415527,2.971732,-2.9412313,1.3089812,-0.19201706,0
312,1,1,3,0,1,milk,Dean,drum,What does Dean believe the drum contains?,10.650685,1.6486826,3.9882553,-2.1401658,3.9161112,-3.6744213,-4.3566628,2.105795,-1.0829438,2.3236952,1
313,0,1,1,1,-1,unknown,Laura,cup,What does Laura believe the cup contains?,-7.8876605,-3.7493508,-3.3763742,2.048884,1.6274935,3.959791,1.3950944,1.911047,-1.6187617,0.71174616,0
314,1,1,3,0,1,punch,Tom,tun,What does Tom believe the tun contains?,6.629137,-2.5160806,1.1531769,1.7336012,3.2336545,-1.6321888,-0.63886654,-1.8573364,0.33329165,-3.005599,1
315,0,0,0,0,0,stout,Paul,tank,What does Paul believe the tank contains?,7.417519,-2.6631389,2.3607407,-1.4141103,-3.1873515,-1.5246838,2.170377,-0.33543488,4.8565717,4.0245857,1
316,0,1,1,1,-1,unknown,Fred,flute,What does Fred believe the flute contains?,-10.09435,1.2795755,2.7206788,-0.484399,1.2988343,1.1880739,1.0200789,0.9011219,0.19318166,0.08884171,0
317,0,0,0,0,0,bourbon,Nancy,tank,What does Nancy believe the tank contains?,9.300458,0.7212301,7.205418,-1.5469131,-4.9963317,0.47881603,0.4438819,-1.7815514,-7.7221146,6.0185766,1
318,0,1,1,1,-1,unknown,Zoe,can,What does Zoe believe the can contains?,-11.477896,0.2460042,6.2563486,1.4545101,1.4841895,1.727832,-0.81893265,-1.5101224,1.3870395,1.014398,0
319,0,0,0,0,0,coffee,Rob,jar,What does Rob believe the jar contains?,8.736471,1.4815065,0.72998893,-1.4365222,-1.1929559,1.2250215,-3.6684673,-1.2182764,4.269843,3.2903147,1
320,1,0,2,1,-1,unknown,Sam,cup,What does Sam believe the cup contains?,-9.260062,0.74002635,-2.93034,-1.9475235,-0.77355367,-1.2901142,-1.958467,1.6218988,-0.29521334,2.6866708,0
321,0,1,1,1,-1,unknown,Helen,flute,What does Helen believe the flute contains?,-10.570026,-0.38688108,5.050897,-1.7177588,1.2350786,1.1013669,1.0591974,-0.73689586,-0.57640284,-1.7782607,0
322,0,1,1,1,-1,unknown,Max,bottle,What does Max believe the bottle contains?,-5.0733676,-2.5206501,-3.9979289,-3.9948235,4.0483913,1.4770168,4.9088874,-2.601203,-1.7390214,-0.19474092,0
323,1,1,3,0,1,juice,Liz,tank,What does Liz believe the tank contains?,9.044703,0.7886428,2.4598885,0.36016405,4.024101,8.568561,-1.1196408,0.23725829,1.6487767,-3.0551047,1
324,1,1,3,0,1,champagne,Kim,horn,What does Kim believe the horn contains?,5.7474866,8.182809,0.3973324,13.295947,-5.606402,0.036799382,1.7085018,3.4858913,-0.5048565,-4.1438293,1
325,0,0,0,0,0,bourbon,Fiona,horn,What does Fiona believe the horn contains?,8.667111,1.8731956,6.1039753,-1.9287934,-5.981492,-2.0765288,0.26809987,0.08882145,-6.841979,7.540551,1
326,1,1,3,0,1,bourbon,Alex,urn,What does Alex believe the urn contains?,9.331771,2.5233283,5.195836,3.1814046,0.7199236,-6.159623,2.235434,0.112708196,-6.466447,5.634292,1
327,0,1,1,1,-1,unknown,Uma,horn,What does Uma believe the horn contains?,-10.968777,1.4127816,3.0968423,-0.78793156,0.28649476,0.17828971,3.3598607,-0.497553,-3.0052226,-2.328072,0
328,0,0,0,0,0,tea,Lisa,urn,What does Lisa believe the urn contains?,6.8997693,-0.5559633,-0.93800807,-0.7921518,1.2638539,6.705703,-1.7425265,-5.0288334,1.8077561,0.4272772,1
329,0,0,0,0,0,milk,Gwen,tote,What does Gwen believe the tote contains?,7.924104,0.6910711,4.2444425,-5.2790194,-2.3267083,2.6642675,-5.2290277,-1.3697298,-1.3590488,1.2231325,1
330,0,0,0,0,0,water,Jack,pint,What does Jack believe the pint contains?,6.51495,2.3627162,2.3207328,-4.4829416,-1.6352639,1.0645751,-1.3844575,2.593527,3.4354093,3.6932752,1
331,0,1,1,1,-1,unknown,Will,bottle,What does Will believe the bottle contains?,-9.667383,-1.9027406,2.0270672,0.7378135,-0.18929258,-0.56168085,0.6153819,-1.9717079,2.1986077,-1.4866775,0
332,1,1,3,0,1,cocoa,Eve,flask,What does Eve believe the flask contains?,8.481186,0.55342424,-0.13518418,6.7818975,2.5108325,0.5309448,-8.259633,-8.112302,-6.941041,0.2793835,1
333,1,1,3,0,1,beer,Wayne,dispenser,What does Wayne believe the dispenser contains?,8.2196455,4.035145,3.7464898,0.72390574,6.3330455,-2.300574,0.37597463,1.6754476,1.0757779,1.1333529,1
334,0,0,0,0,0,milk,Tony,pint,What does Tony believe the pint contains?,7.8072243,0.85892856,4.141793,-5.9028673,-1.4194999,1.3979306,-4.441988,0.7726746,0.3509132,4.0303736,1
335,1,0,2,1,-1,unknown,Oscar,tank,What does Oscar believe the tank contains?,-8.605929,0.4121753,-1.3786589,-0.28501433,-0.29161793,-1.1523379,-0.70063645,-0.9173283,1.5627495,0.35423425,0
336,1,1,3,0,1,wine,Scott,horn,What does Scott believe the horn contains?,7.211462,8.896077,2.0526314,-3.033575,8.593856,0.83655965,1.133899,4.289091,-2.0848033,-4.442403,1
337,1,0,2,1,-1,unknown,Joe,dispenser,What does Joe believe the dispenser contains?,-6.839886,1.2110982,-6.017651,0.13948113,-0.7977696,-0.30455175,-3.3768697,-3.3016033,-3.0840595,0.8226295,0
338,0,0,0,0,0,juice,Rachel,tank,What does Rachel believe the tank contains?,8.389257,0.40641826,3.4652314,-3.2093613,-1.6993188,10.997627,-0.7677213,0.8796311,3.8299105,-0.8883993,1
339,0,0,0,0,0,espresso,Frank,cup,What does Frank believe the cup contains?,8.9258795,0.38057673,0.44275674,0.5040752,-3.5847342,-1.6138725,0.6905025,-2.23632,7.359424,6.697769,1
340,1,0,2,1,-1,unknown,Fiona,jar,What does Fiona believe the jar contains?,-6.9093986,-2.6121414,-2.9152992,-2.5728402,-2.210858,-3.3455763,-5.057771,4.3738585,-1.4818974,-3.5238118,0
341,0,0,0,0,0,ale,Susan,tote,What does Susan believe the tote contains?,7.704289,-3.13709,1.4074848,-4.8501177,-0.6423532,0.7075334,4.779539,-6.615356,5.5996537,-0.19712816,1
342,1,1,3,0,1,monster,Eve,jar,What does Eve believe the jar contains?,1.8345811,-5.5423155,-5.284008,-0.49485794,2.2936523,-1.950651,-5.0152254,6.1757026,-3.0272067,-5.5396085,1
343,0,0,0,0,0,beer,Jake,tun,What does Jake believe the tun contains?,7.5514,2.8809767,-1.1139394,-3.9291468,0.44809365,0.731435,-0.42380393,0.80965203,3.335305,2.307098,1
344,1,0,2,1,-1,unknown,Susan,vat,What does Susan believe the vat contains?,-8.025465,-0.411394,-4.04424,-0.45884037,-1.9307982,0.026581122,-1.4741426,-0.5655762,-1.2223524,-0.4182152,0
345,0,1,1,1,-1,unknown,Peter,drum,What does Peter believe the drum contains?,-11.467153,1.1258674,7.151516,0.18822074,0.8222649,1.2214178,0.8939614,-0.883966,1.0669634,-1.4879898,0
346,1,1,3,0,1,punch,Diane,cup,What does Diane believe the cup contains?,6.9727,-0.35586017,-3.7171662,1.3341242,3.1351438,0.1355584,-1.8048316,0.25108644,-1.2832566,-3.029229,1
347,0,1,1,1,-1,unknown,Eve,jar,What does Eve believe the jar contains?,-10.753479,0.082848765,5.573193,1.1337923,0.4760921,4.2185698,-0.05289393,-1.516271,1.3969928,-1.7467214,0
348,0,0,0,0,0,beer,Ruth,pint,What does Ruth believe the pint contains?,9.488884,4.8089013,1.5870726,-5.136174,-0.43591064,0.30081272,-2.0532806,2.7127542,4.6880827,3.4047775,1
349,0,1,1,1,-1,unknown,David,dispenser,What does David believe the dispenser contains?,-10.382009,0.19888642,3.9381716,-1.5394104,-0.025088636,-0.4512803,2.9462605,-1.4775064,-3.080778,-0.767053,0
350,0,0,0,0,0,champagne,Helen,cup,What does Helen believe the cup contains?,9.497998,9.063751,-1.513675,9.232529,-12.588237,2.6901593,1.883892,3.3407338,2.5009594,-2.414021,1
351,0,1,1,1,-1,unknown,Jane,mug,What does Jane believe the mug contains?,-10.274514,0.5649681,3.304304,0.11533129,0.7218598,3.6149235,0.6120461,-0.38526848,0.85903263,-1.118528,0
352,0,1,1,1,-1,unknown,Jim,horn,What does Jim believe the horn contains?,-10.690903,-1.1073805,3.5481236,1.7035648,0.2166368,0.5797478,1.078713,-1.7267175,1.9897183,0.2778165,0
353,1,1,3,0,1,champagne,Ellen,bottle,What does Ellen believe the bottle contains?,5.7216907,6.14394,-7.8698897,11.851545,-1.6484804,2.5399387,1.860175,2.8917644,-0.87673885,-4.0973167,1
354,1,1,3,0,1,wine,Charlie,urn,What does Charlie believe the urn contains?,9.377879,8.476865,2.2153363,-1.343229,7.527892,3.2657247,0.40674046,3.1300333,-2.5580637,-4.1749926,1
355,1,0,2,1,-1,unknown,Tom,drum,What does Tom believe the drum contains?,-10.377725,0.47075862,-0.11922881,-1.1068306,-1.1930971,-1.4314,-2.09699,0.3746277,1.5405384,1.2769954,0
356,0,1,1,1,-1,unknown,Ben,can,What does Ben believe the can contains?,-9.687627,-0.795097,0.25526428,0.1730896,0.8803919,1.1521387,1.8410238,0.6501113,-0.19173944,1.2953957,0
357,1,1,3,0,1,rum,Wayne,mug,What does Wayne believe the mug contains?,10.505878,0.60790724,2.5725553,-6.2437778,3.4686587,-5.2653427,4.879004,-0.621813,-0.60568833,-0.80685127,1
358,1,1,3,0,1,juice,Gwen,flute,What does Gwen believe the flute contains?,8.487618,2.3837368,1.8379834,0.4405301,2.6014085,8.901329,-0.20972328,2.7816467,2.1126773,-3.4161618,1
359,1,0,2,1,-1,unknown,Keith,tun,What does Keith believe the tun contains?,-8.0769,-0.11852027,-4.1084633,-1.3902436,0.9764372,-0.23405628,-0.4214586,0.669145,-0.06322851,1.9887832,0
360,1,1,3,0,1,rum,Sara,horn,What does Sara believe the horn contains?,8.394274,-1.1323031,-0.37462428,-3.840588,5.679568,-1.8414177,3.763899,-2.8494887,-1.1140566,-1.6666719,1
361,0,1,1,1,-1,unknown,Chad,bottle,What does Chad believe the bottle contains?,-9.224078,-1.1085205,2.2313886,0.37688264,-1.0334811,-0.26277113,-0.85881346,0.5801314,0.83467793,-2.4071066,0
362,0,0,0,0,0,gin,Gary,can,What does Gary believe the can contains?,9.806301,1.8238212,1.067032,-7.7041116,-7.2537403,-4.6719656,11.328247,-1.182531,-7.0393863,-3.5097182,1
363,0,1,1,1,-1,unknown,Gary,tun,What does Gary believe the tun contains?,-11.051276,-3.3519971,5.432672,0.27466184,0.7947241,2.2759936,3.580816,-0.109491274,-0.27570793,-0.03142476,0
364,1,0,2,1,-1,unknown,Chris,container,What does Chris believe the container contains?,-4.7204914,-2.969743,-3.2260056,2.0627697,4.394576,0.6650556,-1.4850268,-3.6215215,1.0967911,-1.1762704,0
365,1,1,3,0,1,float,Emma,horn,What does Emma believe the horn contains?,3.699727,-5.794748,-0.24023543,4.735396,2.9474766,-4.0179286,-4.3276,-0.4171895,3.6290538,-6.686872,1
366,1,0,2,1,-1,unknown,Scott,tun,What does Scott believe the tun contains?,-9.899119,-1.1350651,-2.3547626,-1.27464,0.35537684,0.89488846,1.5689899,0.56706524,-0.66313297,3.2555995,0
367,1,0,2,1,-1,unknown,Olivia,pitcher,What does Olivia believe the pitcher contains?,-7.105888,5.207693,-6.4003663,3.6636121,-4.553987,-0.17110926,-0.0049007223,2.9929285,0.5575093,-1.2417035,0
368,0,0,0,0,0,cocktail,James,can,What does James believe the can contains?,8.701861,-2.6217608,-0.6312744,-1.0401615,-5.6350822,2.9152374,-0.63439214,-3.1494431,0.40035778,-2.8542786,1
369,0,1,1,1,-1,unknown,Dan,jar,What does Dan believe the jar contains?,-10.741612,-1.0952396,4.3835745,1.9052793,0.055068623,0.9006267,-0.91786855,-4.628196,-0.208709,-0.48488098,0
370,0,1,1,1,-1,unknown,Julia,tun,What does Julia believe the tun contains?,-10.457994,-5.3480887,4.3355446,2.9001005,1.9731696,3.9697473,3.1046069,1.5094767,-0.5455072,0.17506967,0
371,1,1,3,0,1,tea,Linda,tun,What does Linda believe the tun contains?,7.1073403,1.2065383,2.48382,2.4820237,5.7344666,2.9791226,-4.639653,-2.3400517,2.2517478,0.8321715,1
372,0,1,1,1,-1,unknown,Bill,vat,What does Bill believe the vat contains?,-8.47103,-1.1654797,2.31547,1.1718032,0.64189845,-0.17658456,0.88816786,-2.340567,2.133697,-0.009476972,0
373,1,0,2,1,-1,unknown,Fred,tote,What does Fred believe the tote contains?,-6.6623573,3.10416,-5.306125,-2.777299,-0.10475576,-2.7474139,-1.4352696,2.0996125,0.5564316,2.3939404,0
374,1,1,3,0,1,ale,Rob,drum,What does Rob believe the drum contains?,7.78374,-0.15654138,0.36093727,-0.45071882,5.6895027,-5.7675114,5.8101506,-4.9691296,6.637862,-1.7431219,1
375,0,0,0,0,0,beer,Steve,glass,What does Steve believe the glass contains?,9.78437,4.6658545,0.53634334,-4.244971,-0.16590954,-0.657007,0.8884083,2.1616216,5.177434,5.7091765,1
376,0,1,1,1,-1,unknown,Tina,urn,What does Tina believe the urn contains?,-11.812301,-0.48923963,6.3944674,1.3588905,0.43366274,0.88993144,0.2465745,-2.128051,1.3917685,-1.6473136,0
377,0,0,0,0,0,espresso,Josh,glass,What does Josh believe the glass contains?,9.114266,0.37728807,0.0455351,1.1042523,-4.9939547,-0.65805405,1.0789505,-3.6607485,6.8024945,5.9403276,1
378,1,1,3,0,1,monster,John,urn,What does John believe the urn contains?,8.278583,-8.974196,2.1040545,0.42472965,1.1017371,-6.486728,-4.138494,8.477538,-1.7015146,-5.880963,1
379,1,0,2,1,-1,unknown,Ellen,urn,What does Ellen believe the urn contains?,-7.064582,5.42628,-6.0552745,4.1260505,-4.4393086,-0.6580248,-0.61789906,3.1683986,0.046495274,-2.0529318,0
380,0,0,0,0,0,stout,Alex,jar,What does Alex believe the jar contains?,7.7874727,-2.7464747,-0.27109593,-1.7459639,-3.065162,-2.491002,1.5314316,-0.7337159,5.767512,2.5014641,1
381,1,1,3,0,1,bourbon,Mike,pitcher,What does Mike believe the pitcher contains?,8.715197,2.963461,5.606908,3.2035365,1.0784953,-6.3507667,1.3498162,1.4459394,-8.22601,6.573727,1
382,1,1,3,0,1,stout,Julia,pitcher,What does Julia believe the pitcher contains?,6.70321,0.3998565,-0.84698075,4.3008103,3.2397752,-5.6240497,-1.0824956,2.6773698,2.5851598,1.9392169,1
383,1,1,3,0,1,port,Quinn,jug,What does Quinn believe the jug contains?,7.540613,-1.6988603,2.6271746,3.395671,3.124455,-5.6613765,-1.1183168,-2.214543,0.58886015,-4.0618744,1
384,0,0,0,0,0,gin,Dean,jug,What does Dean believe the jug contains?,10.103383,2.208936,2.0977774,-7.2982035,-6.9076853,-5.50022,10.356522,-1.0079217,-6.075139,-3.631808,1
385,1,0,2,1,-1,unknown,Fred,pitcher,What does Fred believe the pitcher contains?,-3.183434,4.0206256,-6.800203,6.769274,0.35841134,2.0582912,1.2138199,0.8207609,0.41053298,-1.5694053,0
386,1,1,3,0,1,champagne,Ken,vat,What does Ken believe the vat contains?,8.418682,6.6241074,-1.416282,13.828422,-3.97436,-0.15139572,3.1836786,2.318051,0.30155832,-3.1049113,1
387,0,1,1,1,-1,unknown,Heidi,container,What does Heidi believe the container contains?,4.7934246,-2.2347715,-9.295491,3.1739361,-1.9625728,3.3667338,-5.050796,-10.764697,-6.9295855,-3.2203486,1
388,0,1,1,1,-1,unknown,Rob,flute,What does Rob believe the flute contains?,-10.068909,2.2968595,1.6643307,1.5564444,1.1323605,0.34063098,1.012669,0.71813315,1.0803841,0.473271,0
389,1,0,2,1,-1,unknown,Tom,quart,What does Tom believe the quart contains?,-9.401438,-2.459281,0.73296875,-1.7082179,-1.8225995,-2.5921516,-2.4227176,3.749342,0.09230329,-1.2233535,0
390,0,0,0,0,0,sprite,Max,tun,What does Max believe the tun contains?,6.5457153,-12.57663,-0.93587583,1.7513953,-1.9682055,5.401019,6.764614,3.9911904,-1.2980138,4.3211527,1
391,0,1,1,1,-1,unknown,Ray,pitcher,What does Ray believe the pitcher contains?,-11.553659,0.23500744,5.0436993,4.212227,-0.06288682,1.9141997,-0.5635988,-3.3276708,-1.0570763,-0.8599496,0
392,1,1,3,0,1,bourbon,Ray,jug,What does Ray believe the jug contains?,9.287734,2.188577,7.0821214,2.7142572,1.4339018,-5.516332,2.9105692,1.4763834,-7.4640226,6.64486,1
393,0,0,0,0,0,sprite,Dan,tun,What does Dan believe the tun contains?,8.777744,-12.0934925,-1.2780117,1.000226,-1.823993,5.871021,6.452614,4.205636,-0.76704776,4.2482815,1
394,0,1,1,1,-1,unknown,Steve,flask,What does Steve believe the flask contains?,-10.899991,0.22447014,3.8815126,-0.6581674,0.48809686,-0.15305364,2.3507874,-1.0234894,-1.7385706,0.06779789,0
395,0,0,0,0,0,sprite,Gary,urn,What does Gary believe the urn contains?,9.471761,-12.489636,0.44598314,1.6327443,-3.1597552,6.47956,6.828642,4.396596,-1.4175476,5.4072022,1
396,1,0,2,1,-1,unknown,Chad,tank,What does Chad believe the tank contains?,-4.41892,2.5046275,-2.941115,-0.50466543,0.7806023,-2.2549217,0.29076263,0.27708277,-5.96402,4.240397,0
397,1,1,3,0,1,milk,Ivy,bottle,What does Ivy believe the bottle contains?,9.427318,1.1947358,1.0943711,-0.63055986,5.8251524,0.50513905,-5.744708,-0.031789742,-3.5277102,0.5536786,1
398,1,1,3,0,1,coffee,Bob,glass,What does Bob believe the glass contains?,9.115385,3.531731,0.6260688,3.3743315,3.971149,-2.7606425,-5.094735,1.8174852,2.82299,3.575366,1
399,1,1,3,0,1,milk,Rob,jug,What does Rob believe the jug contains?,10.146179,0.15703112,2.752393,-0.7470381,6.0854764,-2.4116774,-3.312673,1.6986935,-0.65542644,2.2347636,1
